ticker,name,asset_type,dividends,currency,isin,source,source_file_path,active,start_date,end_date,notes
VHVG.L,VANGUARD FUNDS PLC VANGUARD FTSE DEVELOPED WORLD UCITS ETF,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SAWD.L,ISHARES IV PLC ISH MSCI WORLD USD-A,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
EEUD.L,ISHARES IV PLC ISH MSCI EUROPE ESG ENH CTB EUR D,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
XSPX.L,XTRACKERS X S&P500 SWAP,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CBU0.L,ISHARES VII PLC ISHRS $ TRSRY BOND 7-10YR ETF USD (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IWQU.L,ISHARES IV PLC ISHS EDGE MSCI WRLD QLTY FAC ETF USD ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SAEU.L,ISHARES IV PLC ISH MSCI EU GBP-A,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IUAA.L,ISHARES II PLC ISHARES US AGG BOND UCITS ETF USD (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
XMUS.L,XTRACKERS X MSCI USA SWAP,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SGBS.L,WISDOMTREE METAL SECURITIES WISDOMTREE PHYSICAL SWISS GOLD,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
LSPU.L,MULTI UNITS LUXEMBOURG AMUNDI S&P 500 II UCITS ETF USD DIST,etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
LSPX.L,MULTI UNITS LUXEMBOURG AMUNDI S&P 500 II UCITS ETF USD DIST,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
LQDE.L,ISHARES PLC ISHARES $ CORP.BOND UCITS ETF USD (DIST),etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IEMB.L,ISHARES II PLC ISHRS J.P. MORGAN $ EM BOND ETF USD DIST,etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IGLT.L,ISHARES II PLC ISHRS CORE UK GILTS UCITS ETF GBP (DIST),etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IBTM.L,ISHARES II PLC ISHRS $ TREAS BOND 7-10YR ETF USD (DIST),etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
GBS.L,GOLD BULLION SECURITIES LD GOLD BULLION SECURITIES,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
LQDA.L,ISHARES PLC ISHARES $ CORP BOND UCITS ETF USD (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
VDEV.L,VANGUARD FUNDS PLC VANGUARD FTSE DEVELOPED WORLD UCITS ETF,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SUAS.L,ISHARES IV PLC ISHS MSCI USA SRI UCITS ETF USD ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IWVL.L,ISHARES IV PLC ISHS EDGE MSCI WRL VAL FCT UCITS ETF ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
XSX6.L,XTRACKERS X STOXX EUROPE 600,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CEMA.L,ISHARES VII PLC ISHRS MSCI EM ASIA UCITS ETF USD (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
AGGU.L,ISHARES III PLC ISH GLOBAL AGG BOND ETF USD HEDGED ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
MVOL.L,ISHARES VI PLC ISHRS EDGE MSCI WRLD MINVOL ETF USD ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CUKX.L,ISHARES VII PLC ISHRS FTSE 100 UCITS ETF GBP (ACC),etf,N,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CPXJ.L,ISHARES VII PLC ISHRS CORE MSCI PACFC EX-JPN ETF USD ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
RBOT.L,ISHARES IV PLC ISHS AUTO & ROBOTICS UCITS ETF USD (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CMOD.L,INVESCO MARKETS PLC INVESCO BLOOMBERG COMMODITY UCITS ETF,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SEML.L,ISHARES III PLC ISHRS EM LOCAL GOVT BOND ETF USD (DIST),etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IEML.L,ISHARES III PLC ISHRS EM LOCAL GOVT BOND ETF USD (DIST),etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IWMO.L,ISHARES IV PLC ISHS EDGE MSCI WLD MMNT FACT ETF USD ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IHYU.L,ISHARES II PLC ISHRS $ HIGH YIELD CRP BND ETF USD DIST,etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SUES.L,ISHARES IV PLC ISHS MSCI EM SRI UCITS ETF USD ACC,etf,N,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SUSM.L,ISHARES IV PLC ISHS MSCI EM SRI UCITS ETF USD ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
FLOA.L,ISHARES II PLC ISH $ FLOAT BOND UCITS ETF USD ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IBTS.L,ISHARES PLC ISHARES $TRES.BD1-3YR UCITS ETF USD DIST,etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
USPY.L,LEGAL & GENERAL UCITS ETF PLC L&G ISE CYBER SECURITY GO UCITS ETF,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
VECP.L,VANGUARD FUNDS PLC VANGUARD EUR CORPORATE BOND UCITS ETF,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
VDEM.L,VANGUARD FUNDS PLC VANGUARD FTSE EMERGING MARKETS UCITS ETF,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IBGX.L,ISHARES II PLC ISHRS EUR GOVT BOND 3-5YR ETF EUR (DIST),etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
XMJP.L,XTRACKERS X MSCI JAPAN,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
ITPS.L,ISHARES II PLC ISHARES USD TIPS UCITS ETF USD (ACC),etf,N,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IUFS.L,ISHARES V PLC ISHRS S&P 500 FIN SECT ETF USD (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
XXSC.L,XTRACKERS X MSCI EUROPE SMALL CAP,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SLXX.L,ISHARES PLC ISHARES CRE £ CORP BD UCITS ETF GBP DIST,etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
GBSP.L,WISDOMTREE HEDGED METAL SECURITIES WISDOMTREE PHYSICAL GOLD - GBP DAILY HED,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
VDJP.L,VANGUARD FUNDS PLC VANGUARD FTSE JAPAN UCITS ETF,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
HMEM.L,HSBC ETFS PLC HSBC MSCI EMERGING MARKETS UCITS ETF $,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
HMEF.L,HSBC ETFS PLC HSBC MSCI EMERGING MARKETS UCITS ETF,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IBGS.L,ISHARES PLC ISHARES EUR GV BD 1-3 UCITS ETF EUR DIST,etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
VDNR.L,VANGUARD FUNDS PLC VANGUARD FTSE NORTH AMERICA UCITS ETF,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IAUP.L,ISHARES V PLC ISHRS GOLD PRODUCERS ETF USD (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IGLS.L,ISHARES III PLC ISHRS UK GILTS 0-5YR ETF GBP (DIST),etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
VAGS.L,VANGUARD FUNDS PLC VANGUARD GLOBAL AGGREGATE BD UCITS ETF,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IS15.L,ISHARES PLC ISHARES £ CORP BD 0-5 UCITS ETF GBP DIST,etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
MINT.L,PIMCO ETFS PUBLIC LIMITED COMPANY PIMCO US SHORT MATURITY UCITS USD IN,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IH2O.L,ISHARES II PLC ISHRS GLOBAL WATER UCITS ETF USD (DIST),etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IUQF.L,ISHARES IV PLC ISHARES EDGE MSCI USA QUALITY FACTOR,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IUHC.L,ISHARES V PLC ISHRS S&P 500 HEALTH CR SECT ETF USD ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
VSCA.L,VANGUARD FUNDS PLC VANGUARD USD CORP 1-3 YEAR BD UCITS ETF,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IHYA.L,ISHARES II PLC IS $ HY CORPORATE BND UCITS ETF USD ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IUVF.L,ISHARES IV PLC ISHARES EDGE MSCI USA VALUE FACTOR,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CSUS.L,ISHARES VII PLC ISHRS MSCI USA UCITS ETF USD (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
INRG.L,ISHARES II PLC ISHRS GLOBAL C ENERGY TRA ETF USD (DIST),etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SEAG.L,ISHARES III PLC ISHRES EUR AGG BOND UCITS ETF EUR (DIST),etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
ERNS.L,ISHARES IV PLC ISHS £ ULTRASHORT BD UCITS ETFGBP DIST,etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
PHAG.L,WISDOMTREE METAL SECURITIES WISDOMTREE PHYSICAL SILVER,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IMBA.L,ISHARES IV PLC IS US MORT BACK SEC UCITS ETF USD ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
ISP6.L,ISHARES III PLC ISHRS S&P SMLL CAP 600 ETF USD (DIST),etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CNYA.L,ISHARES IV PLC ISHS MSCI CHINA A UCITS ETF USD (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CUSS.L,ISHARES VII PLC ISHRS MSCI USA SMALL CAP CTB $ (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CG1.L,AMUNDI ETF AMUNDI ETF DAX UCITS ETF DR,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
ISLN.L,ISHARES PHYSICAL METALS PLC ISHARES PHYSICAL SILVER ETC,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
INFR.L,ISHARES II PLC ISHRS GLOBAL INFRA UCITS ETF USD (DIST),etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IBCI.L,ISHARES PLC ISHARES EUR I.L GOV BD UCITS ETF EUR ACC,etf,N,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
LOCK.L,ISHARES IV PLC ISH DGTL SEC UCITS ETF,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IJPN.L,ISHARES PLC ISHARES MSCI JAPAN UCITS ETF USD (DIST),etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IGSU.L,ISHARES II PLC ISHRS DW JNES GLB SCREENED ETF USD ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
UB06.L,UBS (LUX) FUND SOLUTIONS UBS CORE MSCI EMU ETF EUR DIS,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
AGBP.L,ISHARES III PLC ISH GLOBAL AGG BOND ETF GBP HEDGED DIST,etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
ERNA.L,ISHARES IV PLC ISH $ ULTRASRT BND ETF USD ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CORP.L,ISHARES PLC ISHARES GLBL CORP BND UCITS ETF USD DIST,etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
UB32.L,UBS (LUX) FUND SOLUTIONS UBS CORE MSCI EM ETF USD DIS,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
VETY.L,VANGUARD FUNDS PLC VANGUARD EUR EUROZONE GOV BOND UCITS ETF,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SDIG.L,ISHARES IV PLC ISHS $ SHORT DUR CORP BOND ETF USD(DIST),etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SUWS.L,ISHARES IV PLC ISHARES MSCI WLD SRI UCITS USD (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CIND.L,ISHARES VII PLC ISHRS DOW JONES IND AVRG ETF USD (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IEUX.L,ISHARES PLC ISHS MSCI EURO EX-UK UCITS ETF EUR DIST,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SAUM.L,ISHARES IV PLC ISH MSCI EMU GBP-A,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
HWWA.L,HSBC ETFS PLC HSBC MULTI FACTOR WORLDWIDE EQ UCITS £,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
ITPG.L,ISHARES II PLC ISH $ TIPS ETF GBP HDG ACC,etf,N,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IMV.L,ISHARES VI PLC ISHRS EDGE MSCI EURP MIN VOL ETF EUR ACC,etf,N,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CSCA.L,ISHARES VII PLC ISHRS MSCI CANADA UCITS ETF USD (ACC),etf,N,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IBGM.L,ISHARES II PLC ISHRS E GOVT BOND 7-10YR ETF EUR (DIST),etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
EMSA.L,ISHARES II PLC ISH JPM ADV $EM BOND ETF-A,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
XLKS.L,INVESCO MARKETS PLC INVESCO TECHNOLOG S&P US SECTOR UCIT ETF,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IDTL.L,ISHARES IV PLC ISHS $ TRSRY BD 20+YR UCITS ETF USD DIST,etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
H50E.L,HSBC ETFS PLC HSBC EURO STOXX 50 UCITS ETF,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
HPRD.L,HSBC ETFS PLC HSBC FTSE EPRA/NAREIT DEV. UCITS ETF $,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
HPRO.L,HSBC ETFS PLC HSBC FTSE EPRA/NAREIT DEV. UCITS ETF,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IPRV.L,ISHARES II PLC ISHRS LISTED PRIVATE EQUITY ETF USD DIST,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SDUS.L,ISHARES IV PLC ISH MSCI USA USD-D,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IUKD.L,ISHARES PLC ISHARES UK DIVIDEND UCITS ETF GBP (DIST),etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
COMM.L,ISHARES VI PLC ISHARES DIVERSIFIED COMM SWP UCITS ETF,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
EEXF.L,ISHARES III PLC ISHRS EUR CRP BND EX-FIN ETF EUR (DIST),etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
INAA.L,ISHARES PLC ISHS MSCI N.AMERICA UCITS ETF USD DIST,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
VDPX.L,VANGUARD FUNDS PLC VANGUARD FTSE DEV ASIAPAC XJPN UCITS ETF,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
EQDS.L,ISHARES II PLC ISHRS EUROPE QUALITY ADV DIV EUR (DIST),etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
VHYG.L,VANGUARD FUNDS PLC VANGUARD FTSE ALLWRLD HIDIVYLD UCITS ETF,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
UC46.L,UBS (LUX) FUND SOLUTIONS UBS MSCI USA SRI ETF USD DIS,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IGUS.L,ISHARES V PLC ISHRS S&P 500 GBP HEDGED ETF (ACC),etf,N,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
XCX6.L,XTRACKERS X MSCI CHINA 1C,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SPMV.L,ISHARES VI PLC ISHRS EDGE S&P 500 MIN VOL ETF USD (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IPRP.L,ISHARES PLC ISHARES EURO PTY YLD UCITS ETF EUR DIST,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CSH2.L,MULTI UNITS LUXEMBOURG AMUNDI SMART OVERNIGHT RETURN GBP HEDGED,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IDVY.L,ISHARES PLC ISHARES EURO DIVIDEND UCITS ETF EUR DIST,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
WQDS.L,ISHARES II PLC ISHRS WORLD QUALITY DIV USD ADV (DIST),etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IGTM.L,ISHARES II PLC ISH $ TBILLS 7-10YR GBP HEDGED DIS,etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
UB45.L,UBS (LUX) FUND SOLUTIONS UBS MSCI PACIFIC SRI ETF USD DIS,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
RIEG.L,LEGAL & GENERAL UCITS ETF PLC LG MSCI EUROPE CLIMATE PATHWAY UCITS ETF,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IWDP.L,ISHARES II PLC ISHRS DEV MRKTS PROP YIELD ETF USD DIST,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
VJPB.L,VANGUARD FUNDS PLC VANGUARD FTSE JAPAN UCITS ETF,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
EEWD.L,ISHARES IV PLC ISH MSCI WRLD ESG ENH CTB USD D,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IGLO.L,ISHARES III PLC ISHRS GLOBAL GOVT BOND ETF USD (DIST),etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SGLO.L,ISHARES III PLC ISHRS GLOBAL GOVT BOND ETF USD (DIST),etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IBGL.L,ISHARES II PLC ISHRS EUR GOVT BOND 15-30YR ETF EUR DIST,etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IDFX.L,ISHARES PLC ISHARES CHINA LGE CAP UCITS ETF USD DIST,etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
FXC.L,ISHARES PLC ISHARES CHINA LGE CAP UCITS ETF USD DIST,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
VFEG.L,VANGUARD FUNDS PLC VANGUARD FTSE EMERGING MARKETS UCITS ETF,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IWDG.L,ISHARES III PLC ISHARES MSCI WORLD ETF GBP HDGD (DIST),etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
HMCH.L,HSBC ETFS PLC HSBC MSCI CHINA UCITS ETF $,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
XDER.L,XTRACKERS X FTSE EUROPE REAL ESTATE,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IUAG.L,ISHARES II PLC ISHRS US AGG BOND UCITS ETF USD (DIST),etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SEDM.L,ISHARES IV PLC ISH MSCI EM IMI USD-D,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
CSJP.L,ISHARES VII PLC ISHRS MSCI JAPAN UCITS ETF USD (ACC),etf,N,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
UB39.L,UBS (LUX) FUND SOLUTIONS UBS MSCI EMU SRI ETF EUR DIS,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
DGTL.L,ISHARES IV PLC ISHS DIGITALISATION UCITS ETF USD (ACC),etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
VAGU.L,VANGUARD FUNDS PLC VANGUARD GLOBAL AGGREGATE BD UCITS ETF,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
MIDD.L,ISHARES PLC ISHARES FTSE 250 UCITS ETF GBP (DIST),etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
LGUG.L,LEGAL & GENERAL UCITS ETF PLC L&G US EQUITY UCITS ETF,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
AIAG.L,LEGAL & GENERAL UCITS ETF PLC LG ARTIFICIAL INTELLIGENCE ETF,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
HYLD.L,ISHARES PLC ISHARES GLBL HY CP BD UCITS ETF USD DIST,etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IGHY.L,ISHARES PLC ISHARES GLBL HY CP BD UCITS ETF USD DIST,etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
HEAL.L,ISHARES IV PLC ISHS HEALTHCARE INNVTION UCITS ETF ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
UB02.L,UBS (LUX) FUND SOLUTIONS UBS CORE MSCI JAPAN ETF JPY DIS,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
UB23.L,UBS (LUX) FUND SOLUTIONS UBS MSCI CANADA ETF CAD DIS,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
EUN.L,ISHARES II PLC ISHRS STOXX EUROPE 50 UCITS ETF EUR DIST,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SDHA.L,ISHARES IV PLC ISH $ ST DUR HY CRP BND ETF USD ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IMBS.L,ISHARES IV PLC ISHS US MTGE BKD SEC UCITS EFT USD DIST,etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SP5G.L,MULTI UNITS LUXEMBOURG AMUNDI SP 500 II GBP HEDGED DIST,etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IFFF.L,ISHARES PLC ISHARES MSCI AC FE X-JP UCITS ETF $ DIST,etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IEDY.L,ISHARES V PLC ISHRS EM DIVIDEND UCITS ETF USD (DIST),etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
INTL.L,WISDOMTREE ISSUER ICAV WT ART INTELLIGENCE UCITS ETF USD ACC,etf,N,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
XGSD.L,XTRACKERS X GLOBAL SELECT DIV 100 SWAP,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IBGE.L,ISHARES III PLC ISHRS EUR GOVT BOND 0-1YR ETF EUR (DIST),etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SDWD.L,ISHARES IV PLC ISH MSCI WORLD USD-D,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IAEX.L,ISHARES PLC ISHARES AEX UCITS ETF EUR (DIST),etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
IUQD.L,ISHARES IV PLC ISH USA QUALITY ETF USD DIST,etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
GGRA.L,WISDOMTREE ISSUER ICAV WT GLBL QUAL DIV GROWTH UCITS ETF - USD,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
COPA.L,WISDOMTREE COMMODITY SECURITIES LTD WISDOMTREE COPPER,etf,,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
ISWD.L,ISHARES II PLC ISHRS MSCI WRLD ISLMIC ETF USD (DIST),etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SMUD.L,ISHARES IV PLC ISH MSCI EMU GBP-D,etf,,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
SDHY.L,ISHARES IV PLC ISHS $ SHRT DUR HY CRP BD ETF USD (DIST),etf,Y,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
FINW.L,MULTI UNITS LUXEMBOURG AMUNDI MSCI WORLD FINANCIALS ETFUSD ACC,etf,N,USD,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
INXG.L,ISHARES II PLC ISHRS £ INDX-LINKED GILTS ETF GBP (DIST),etf,Y,GBP,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
HUKX.L,HSBC ETFS PLC HSBC FTSE 100 UCITS ETF,etf,,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
LTAM.L,ISHARES II PLC ISHRS MSCI EM LATIN AM ETF USD (DIST),etf,Y,GBX,,yfinance,-,Y,,,250 ETFs on LSE with highest market cap
